Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
11/06/2004;00.00.00;0.1;647;347;0.1;383;44;1961;89;873;228;14.7;46.4;1.181
11/06/2004;01.00.00;3.4;997;199;8.9;383;166;2005;155;1283;228;7.1;34.2;1.397
11/06/2004;02.00.00;0.5;647;178;2.3;383;206;1695;12;551;323;23.7;17.3;0.784
11/06/2004;03.00.00;3.2;1075;349;11.1;383;236;1900;174;1400;304;35.4;63.4;0.925
11/06/2004;04.00.00;2.2;711;399;6.8;383;231;1675;70;561;341;18.1;38.7;0.45
11/06/2004;05.00.00;0.8;647;218;2.2;383;194;1909;69;551;228;18.5;46.6;0.738
11/06/2004;06.00.00;1.6;647;146;7.0;383;279;1743;232;1695;340;20.7;11.5;0.671
11/06/2004;07.00.00;3.1;740;295;8.2;383;476;1765;115;964;532;6.3;41.8;0.605
11/06/2004;08.00.00;2.3;845;193;6.7;383;278;1830;100;881;396;27.4;60.9;1.256
11/06/2004;09.00.00;3.0;783;274;8.5;383;342;1772;57;551;453;8.1;14.3;0.335
11/06/2004;10.00.00;4.9;1367;193;17.9;391;2;1923;134;1002;228;30.0;46.6;0.488
11/06/2004;11.00.00;0.1;647;366;0.9;383;265;1932;151;1183;330;20.1;36.9;1.317
11/06/2004;12.00.00;4.4;1274;151;12.0;383;412;1895;96;908;483;28.2;61.5;0.9
11/06/2004;13.00.00;2.3;647;263;5.4;383;436;1811;9;551;555;3.7;40.9;0.568
11/06/2004;14.00.00;0.9;647;171;6.6;383;421;1582;191;1467;533;25.0;56.9;1.192
11/06/2004;15.00.00;0.3;647;191;3.1;383;292;1750;99;761;356;19.5;59.6;0.907
11/06/2004;16.00.00;1.9;647;178;7.7;383;309;1657;98;830;264;16.0;43.3;1.103
11/06/2004;17.00.00;3.4;898;288;11.0;383;143;1836;111;728;290;27.2;57.3;1.08
11/06/2004;18.00.00;2.0;647;305;9.3;383;375;1722;74;576;534;24.2;44.7;0.901
11/06/2004;19.00.00;4.3;1091;270;11.4;383;143;1943;174;1365;228;19.4;54.8;0.665
11/06/2004;20.00.00;0.1;647;207;1.9;383;350;1762;147;1174;461;0.7;32.9;0.88
11/06/2004;21.00.00;2.1;650;231;5.9;383;252;1660;136;1035;350;15.4;33.0;1.128
11/06/2004;22.00.00;0.4;647;303;0.8;383;248;1798;223;1685;242;25.3;29.2;1.167
11/06/2004;23.00.00;2.7;782;306;10.0;383;399;1722;79;710;578;13.0;53.5;1.125
12/06/2004;00.00.00;3.4;876;7;10.6;383;331;1810;174;1247;235;20.4;69.5;0.866
12/06/2004;01.00.00;1.6;647;192;4.1;383;289;1802;6;551;228;23.2;65.3;1.136
12/06/2004;02.00.00;0.1;647;196;0.1;383;169;1903;143;1179;228;28.1;44.9;0.413
12/06/2004;03.00.00;2.4;652;281;3.8;383;491;1588;221;1825;616;19.8;46.2;1.161
12/06/2004;04.00.00;2.8;845;211;10.4;383;296;1784;62;551;366;10.6;62.9;1.323
12/06/2004;05.00.00;2.7;777;286;6.7;383;360;1918;191;1629;438;27.9;71.4;0.18
12/06/2004;06.00.00;3.9;1159;115;16.1;457;258;1889;46;551;304;16.1;12.3;1.42
12/06/2004;07.00.00;0.7;647;242;1.5;383;139;1917;212;1806;228;22.1;40.4;1.625
12/06/2004;08.00.00;3.1;974;303;12.5;383;300;1818;90;794;258;12.9;51.6;1.189
12/06/2004;09.00.00;3.8;1056;77;8.6;383;154;1882;77;709;228;7.6;48.3;0.18
12/06/2004;10.00.00;0.1;647;456;1.8;383;312;1755;87;641;272;8.0;47.8;1.045
12/06/2004;11.00.00;2.6;901;331;10.3;383;2;2074;114;885;228;29.4;81.4;0.683
12/06/2004;12.00.00;1.4;647;218;7.2;383;184;1804;105;846;228;17.7;34.8;1.021
12/06/2004;13.00.00;2.0;647;139;3.5;383;243;1794;110;884;228;23.8;38.5;1.154
12/06/2004;14.00.00;2.6;688;201;7.0;383;99;1810;128;1071;228;34.5;32.7;1.268
12/06/2004;15.00.00;1.5;647;225;5.9;383;301;1820;124;936;446;25.5;22.1;1.091
12/06/2004;16.00.00;1.2;647;259;4.1;383;181;1940;113;905;252;33.2;37.7;0.897
12/06/2004;17.00.00;2.2;734;360;7.6;383;245;1852;91;784;228;9.6;32.8;1.572
12/06/2004;18.00.00;0.6;647;172;1.3;383;161;1851;133;915;228;18.0;44.0;0.659
12/06/2004;19.00.00;0.6;647;271;5.1;383;394;1680;131;1132;625;10.9;63.8;0.489
12/06/2004;20.00.00;3.1;897;95;15.1;383;329;1748;128;1193;355;9.5;37.4;0.892
12/06/2004;21.00.00;0.5;647;178;1.9;383;291;1854;112;830;262;13.1;63.2;0.859
12/06/2004;22.00.00;3.1;877;253;10.8;383;255;1878;79;756;283;12.0;64.8;0.666
12/06/2004;23.00.00;2.8;779;283;9.1;383;633;1378;116;950;714;13.3;47.3;1.218
13/06/2004;00.00.00;0.1;647;146;2.9;383;221;1752;99;726;228;18.7;57.4;0.793
13/06/2004;01.00.00;1.2;647;176;5.5;383;139;1923;13;551;228;20.6;63.2;1.28
13/06/2004;02.00.00;3.8;1118;356;10.1;383;66;1839;160;1442;228;25.8;42.9;0.343
13/06/2004;03.00.00;0.8;647;328;1.3;383;384;1765;125;971;355;22.5;45.4;0.697
13/06/2004;04.00.00;1.5;647;237;2.8;383;495;1581;112;810;625;33.6;55.2;1.407
13/06/2004;05.00.00;2.8;903;7;14.3;383;116;1963;138;926;228;34.9;56.8;0.774
13/06/2004;06.00.00;3.2;671;456;11.7;383;202;1840;76;602;278;14.1;48.0;0.697
13/06/2004;07.00.00;1.8;647;216;4.6;383;191;1839;178;1439;311;20.0;61.8;1.595
13/06/2004;08.00.00;1.3;647;188;2.9;383;227;1731;170;1512;315;18.2;45.9;1.558
13/06/2004;09.00.00;4.1;1251;168;14.9;383;2;1954;57;606;228;9.9;58.3;0.542
13/06/2004;10.00.00;4.6;1278;253;16.5;436;369;1695;82;608;586;25.3;55.5;0.908
13/06/2004;11.00.00;3.5;1002;254;12.9;399;428;1645;145;1227;555;24.6;38.3;1.039
13/06/2004;12.00.00;2.3;714;308;6.4;383;2;2056;124;906;228;23.6;72.3;1.161
13/06/2004;13.00.00;1.0;647;130;3.9;383;514;1536;112;903;469;25.5;64.9;0.443
13/06/2004;14.00.00;1.0;647;188;3.4;383;493;1602;134;1062;783;13.0;31.2;0.484
13/06/2004;15.00.00;2.9;828;410;7.3;383;2;2118;23;551;228;28.5;60.4;1.148
13/06/2004;16.00.00;2.7;900;239;6.9;383;2;2064;68;551;228;28.1;43.6;1.379
13/06/2004;17.00.00;4.1;981;201;14.0;383;225;1827;84;740;228;0.8;62.1;0.838
13/06/2004;18.00.00;3.1;801;128;10.2;383;447;1525;149;1284;596;14.5;67.5;0.801
13/06/2004;19.00.00;0.1;647;266;1.4;383;290;1657;9;551;444;22.0;58.3;1.055
13/06/2004;20.00.00;3.6;1101;315;13.2;383;249;1851;121;966;228;40.9;69.1;1.054
13/06/2004;21.00.00;0.8;647;301;5.4;383;333;1792;94;612;446;20.1;58.7;1.082
13/06/2004;22.00.00;1.6;647;193;3.6;383;122;1746;144;1175;228;20.7;41.9;1.946
13/06/2004;23.00.00;2.5;647;252;9.3;383;441;1702;151;1193;575;16.0;13.2;0.641
14/06/2004;00.00.00;4.9;1337;376;17.3;510;230;1770;194;1548;228;17.4;29.3;0.648
14/06/2004;01.00.00;6.5;1944;319;20.2;571;2;1965;56;551;228;30.3;38.8;0.829
14/06/2004;02.00.00;3.0;789;143;9.8;383;124;1971;73;551;228;18.9;57.3;1.025
14/06/2004;03.00.00;1.9;647;7;5.5;383;302;1816;115;852;422;30.0;27.3;0.726
14/06/2004;04.00.00;2.9;751;246;13.5;383;201;1830;180;1391;319;16.3;25.4;0.804
14/06/2004;05.00.00;3.4;1017;293;11.1;383;185;1906;133;965;246;21.3;41.5;0.568
14/06/2004;06.00.00;1.7;647;114;6.3;383;277;1749;118;967;262;3.6;43.4;0.627
14/06/2004;07.00.00;4.7;1297;217;14.4;383;300;1696;171;1419;411;13.4;50.3;0.411
14/06/2004;08.00.00;2.5;647;192;7.0;383;57;2054;93;740;228;15.6;70.2;1.195
14/06/2004;09.00.00;2.8;668;227;6.5;383;433;1759;169;1367;535;17.6;40.0;0.773
14/06/2004;10.00.00;3.1;863;166;12.1;383;225;1767;196;1551;241;17.2;46.0;1.312
14/06/2004;11.00.00;2.7;661;340;10.3;383;310;1709;105;936;229;16.8;63.5;1.229
14/06/2004;12.00.00;3.3;1099;232;10.0;383;260;1862;38;551;317;28.1;33.0;1.756
14/06/2004;13.00.00;1.3;647;134;2.3;383;183;1797;119;982;228;14.4;68.2;0.953
14/06/2004;14.00.00;1.4;647;305;4.7;383;385;1755;191;1599;486;23.2;31.7;1.102
14/06/2004;15.00.00;0.6;647;97;1.0;383;258;1711;136;1091;307;18.4;41.3;0.586
14/06/2004;16.00.00;2.8;745;340;8.4;383;257;1771;46;551;266;15.5;36.3;0.927
14/06/2004;17.00.00;3.2;819;312;7.8;383;2;2076;173;1338;228;35.2;75.1;1.165
14/06/2004;18.00.00;2.8;704;350;9.4;383;371;1625;151;1347;420;23.0;50.5;0.472
14/06/2004;19.00.00;4.5;1179;202;14.9;383;219;1777;160;1272;270;17.1;45.5;1.213
14/06/2004;20.00.00;2.1;647;170;9.0;383;361;1740;167;1286;584;23.0;28.4;1.066
14/06/2004;21.00.00;3.1;1020;225;9.6;383;497;1458;86;570;516;22.7;68.4;0.971
14/06/2004;22.00.00;0.6;647;209;1.3;383;371;1708;163;1380;513;17.3;62.5;1.056
14/06/2004;23.00.00;1.6;647;155;2.0;383;254;1889;82;626;245;10.2;37.2;0.915
15/06/2004;00.00.00;3.1;915;165;12.2;407;202;1907;56;551;228;15.0;49.1;1.103
15/06/2004;01.00.00;3.3;1023;183;12.5;383;632;1490;73;606;790;-1.9;55.4;1.391
15/06/2004;02.00.00;1.7;647;106;5.6;383;319;1745;146;1131;475;13.0;54.3;1.56
15/06/2004;03.00.00;2.0;647;282;3.9;383;278;1896;93;832;251;23.3;40.5;0.789
15/06/2004;04.00.00;0.1;647;213;0.1;383;218;1935;183;1507;282;20.4;74.5;1.121
15/06/2004;05.00.00;1.7;647;188;4.2;383;108;1905;166;1263;228;15.9;45.0;0.621
15/06/2004;06.00.00;3.4;1092;112;12.8;383;2;1948;145;1055;228;21.8;45.5;1.969
15/06/2004;07.00.00;3.0;946;107;10.0;383;478;1685;179;1496;652;25.7;65.4;1.325
15/06/2004;08.00.00;2.9;760;401;6.1;383;126;1989;56;551;228;19.0;61.3;0.636
15/06/2004;09.00.00;2.2;647;158;7.9;383;216;1936;158;1327;228;15.9;64.3;1.596
15/06/2004;10.00.00;2.2;647;276;5.2;383;229;1862;140;1104;228;16.1;81.0;0.354
15/06/2004;11.00.00;1.2;647;233;2.9;383;465;1599;51;551;544;10.9;37.5;0.657
15/06/2004;12.00.00;3.1;777;7;12.0;383;128;1763;78;691;228;24.5;51.4;0.758
15/06/2004;13.00.00;2.7;801;388;10.3;383;285;1926;105;722;383;34.6;35.2;0.909
15/06/2004;14.00.00;2.8;678;282;11.3;383;324;1868;104;966;502;7.9;39.9;1.242
15/06/2004;15.00.00;1.4;647;145;4.5;383;34;1911;111;918;228;13.7;35.4;0.645
15/06/2004;16.00.00;0.1;647;215;2.1;383;19;1999;83;551;228;20.5;47.5;0.816
15/06/2004;17.00.00;3.7;899;108;10.6;383;136;1873;183;1579;228;15.6;62.6;0.938
15/06/2004;18.00.00;1.5;647;391;4.2;383;283;1778;53;551;440;23.0;42.9;1.261
15/06/2004;19.00.00;0.9;647;131;2.4;383;263;1756;55;551;397;11.1;51.5;0.862
15/06/2004;20.00.00;3.1;933;168;10.0;383;227;1873;67;653;266;1.5;33.8;1.106
15/06/2004;21.00.00;1.6;647;148;2.6;383;345;1632;82;608;476;25.5;36.3;1.165
15/06/2004;22.00.00;3.6;1067;225;11.2;383;114;1876;78;619;228;24.2;25.6;1.191
15/06/2004;23.00.00;3.0;933;348;12.5;383;219;1893;193;1736;228;24.9;43.0;0.18
16/06/2004;00.00.00;3.1;862;387;7.8;383;228;1659;81;692;313;33.7;46.2;1.11
16/06/2004;01.00.00;0.2;647;180;0.1;383;119;1929;107;944;228;14.2;48.1;0.295
16/06/2004;02.00.00;3.8;1080;253;9.8;383;598;1477;52;551;727;32.8;36.0;0.992
16/06/2004;03.00.00;2.5;795;225;13.4;383;2;2127;90;612;228;30.2;54.3;0.925
16/06/2004;04.00.00;1.6;647;124;6.2;383;435;1677;141;1158;525;15.6;45.4;1.259
16/06/2004;05.00.00;2.4;705;448;7.0;383;368;1642;145;1181;515;8.7;34.6;0.232
16/06/2004;06.00.00;0.1;647;347;0.5;383;369;1820;160;1376;352;10.2;50.7;0.554
16/06/2004;07.00.00;2.7;791;235;9.2;383;260;1793;65;640;228;23.5;50.1;0.827
16/06/2004;08.00.00;0.7;647;368;1.0;383;450;1650;80;748;504;9.6;46.6;0.844
16/06/2004;09.00.00;0.3;647;333;0.1;383;177;1929;152;1180;301;19.9;67.6;1.105
16/06/2004;10.00.00;0.1;647;225;0.1;383;306;1706;111;779;295;16.3;55.4;0.525
16/06/2004;11.00.00;3.7;1021;248;10.4;383;257;1910;110;920;267;20.1;88.7;1.091
16/06/2004;12.00.00;1.3;647;361;3.3;383;210;1877;141;1123;345;25.3;41.5;0.947
16/06/2004;13.00.00;4.3;1174;128;14.5;383;264;1736;160;1202;428;21.2;50.2;1.566
16/06/2004;14.00.00;1.4;647;377;2.5;383;100;1884;79;580;228;25.0;29.3;0.568
16/06/2004;15.00.00;0.1;647;196;5.5;383;144;1783;108;859;228;33.4;40.5;1.35
16/06/2004;16.00.00;0.6;647;362;3.4;383;487;1634;107;878;665;2.7;16.8;0.906
16/06/2004;17.00.00;3.9;1128;217;9.9;383;686;1436;66;551;791;20.2;57.2;0.737
16/06/2004;18.00.00;1.9;649;250;1.2;383;325;1764;127;1017;446;17.7;65.0;1.609
16/06/2004;19.00.00;1.4;647;214;3.0;383;373;1565;87;691;384;18.1;44.3;0.826
16/06/2004;20.00.00;2.4;707;167;9.0;383;284;1730;112;923;470;1.6;20.8;1.158
16/06/2004;21.00.00;2.9;716;192;10.1;383;315;1668;144;1075;462;19.7;85.4;0.913
16/06/2004;22.00.00;3.7;1235;349;11.7;383;329;1776;125;951;447;14.0;41.5;0.909
16/06/2004;23.00.00;4.2;1244;7;12.2;383;404;1628;70;671;457;23.6;40.8;1.24
17/06/2004;00.00.00;1.6;647;100;3.5;383;481;1652;122;961;632;38.6;62.0;1.297
17/06/2004;01.00.00;0.3;647;149;0.1;383;110;1868;119;995;228;9.2;32.3;0.698
17/06/2004;02.00.00;1.6;647;115;3.0;383;678;1587;86;591;769;20.9;36.7;0.727
17/06/2004;03.00.00;2.5;676;361;7.2;383;267;1790;71;667;367;3.7;60.5;0.18
17/06/2004;04.00.00;0.8;647;337;5.2;383;267;1859;120;1055;228;19.2;71.0;0.865
17/06/2004;05.00.00;0.8;647;274;1.0;383;182;1844;45;551;290;25.6;44.6;1.558
17/06/2004;06.00.00;2.6;747;157;9.6;383;183;1927;61;551;228;21.9;24.7;1.619
17/06/2004;07.00.00;2.1;647;344;8.2;383;340;1665;51;551;466;28.9;64.9;0.999
17/06/2004;08.00.00;2.2;647;67;4.9;383;343;1721;54;620;292;23.4;9.2;1.619
17/06/2004;09.00.00;1.1;647;421;1.8;383;332;1696;90;687;365;4.0;57.3;1.462
17/06/2004;10.00.00;1.8;647;152;8.0;383;176;2008;163;1197;248;33.0;26.2;1.258
17/06/2004;11.00.00;0.9;647;193;0.9;383;2;1903;142;1093;228;6.1;42.8;0.489
17/06/2004;12.00.00;3.4;999;177;10.8;383;2;2164;166;1367;228;32.8;54.2;0.893
17/06/2004;13.00.00;3.6;1041;116;15.6;388;248;1691;83;569;228;23.4;32.4;0.607
17/06/2004;14.00.00;0.1;647;400;2.3;383;297;1820;16;551;438;20.9;41.2;0.574
17/06/2004;15.00.00;0.8;647;292;2.9;383;181;1804;84;559;370;31.8;41.5;1.13
17/06/2004;16.00.00;0.1;647;333;2.0;383;139;1908;167;1452;228;22.7;47.0;1.237
17/06/2004;17.00.00;1.2;647;101;3.9;383;291;1753;94;746;228;25.8;51.8;0.18
17/06/2004;18.00.00;2.0;687;235;8.5;383;229;1749;111;779;397;19.6;49.0;0.815
17/06/2004;19.00.00;0.1;647;267;0.1;383;173;1868;102;749;228;13.0;49.4;0.575
17/06/2004;20.00.00;0.9;647;243;2.5;383;2;1965;146;1120;228;9.7;67.2;1.006
17/06/2004;21.00.00;0.7;647;107;0.1;383;116;1952;152;1224;228;34.9;73.5;0.707
17/06/2004;22.00.00;2.4;782;320;8.1;383;388;1608;38;551;622;30.2;56.9;1.117
17/06/2004;23.00.00;2.2;647;229;6.7;383;98;1958;2;551;228;17.0;53.8;1.471
18/06/2004;00.00.00;1.1;647;127;6.4;383;347;1791;144;1104;479;13.0;23.0;1.027
18/06/2004;01.00.00;2.4;704;41;9.1;383;458;1624;102;707;562;30.9;9.2;1.314
18/06/2004;02.00.00;1.4;647;275;3.4;383;124;1794;144;1082;228;25.6;43.1;1.524
18/06/2004;03.00.00;1.8;647;450;4.9;383;177;1996;99;734;349;26.7;75.1;1.059
18/06/2004;04.00.00;4.5;1323;121;15.1;383;397;1719;137;1006;404;28.6;44.7;0.458
18/06/2004;05.00.00;4.0;988;234;11.7;383;434;1594;106;736;582;27.6;61.1;0.524
18/06/2004;06.00.00;0.3;647;323;1.0;383;147;1921;78;580;228;33.7;45.5;0.956
18/06/2004;07.00.00;3.3;921;97;13.2;383;2;1864;93;820;228;24.8;51.7;1.725
18/06/2004;08.00.00;3.3;978;172;8.9;383;437;1743;104;827;434;7.4;38.1;0.275
18/06/2004;09.00.00;0.5;647;136;0.8;383;335;1901;142;884;436;15.3;61.8;1.17
18/06/2004;10.00.00;3.3;839;311;9.9;446;307;1820;104;918;415;22.0;49.4;1.096
18/06/2004;11.00.00;4.3;1205;343;20.1;535;386;1610;61;551;448;20.7;35.7;1.23
18/06/2004;12.00.00;0.6;647;233;3.1;383;64;1789;192;1658;228;24.5;22.1;0.955
18/06/2004;13.00.00;0.9;647;138;5.0;383;305;1864;127;1088;373;18.3;62.0;1.003
18/06/2004;14.00.00;3.6;1059;175;13.0;383;202;1826;178;1402;228;6.4;55.3;0.985
18/06/2004;15.00.00;2.5;754;158;9.8;383;338;1698;60;551;449;20.4;52.5;0.573
18/06/2004;16.00.00;2.9;855;125;10.3;383;368;1798;100;715;348;3.6;34.2;0.18
18/06/2004;17.00.00;2.6;839;208;9.1;383;395;1636;122;1029;588;4.4;61.9;1.8
18/06/2004;18.00.00;2.7;701;272;5.7;383;337;1790;144;1285;555;22.3;36.8;0.899
18/06/2004;19.00.00;0.3;647;264;1.7;383;284;1774;22;551;421;10.6;64.4;0.564
18/06/2004;20.00.00;3.6;1006;217;11.4;383;289;1788;23;551;347;14.6;33.1;1.437
18/06/2004;21.00.00;3.8;1032;223;13.2;386;302;1888;81;807;410;22.0;27.9;0.802
18/06/2004;22.00.00;1.8;647;210;5.7;383;150;1840;139;1120;228;13.6;48.7;1.109
18/06/2004;23.00.00;2.1;647;94;8.2;383;189;1802;80;551;276;21.3;60.3;1.188
19/06/2004;00.00.00;0.1;647;233;2.2;383;307;1737;106;746;305;27.6;62.4;0.723
19/06/2004;01.00.00;2.9;656;162;3.4;383;345;1627;115;1060;564;11.3;52.3;1.249
19/06/2004;02.00.00;3.0;790;90;8.6;383;146;1957;73;623;228;13.5;68.6;0.902
19/06/2004;03.00.00;2.1;647;253;2.9;383;81;1999;183;1382;228;23.1;53.6;1.371
19/06/2004;04.00.00;3.7;1061;159;12.4;389;2;1997;74;625;228;14.5;50.6;1.424
19/06/2004;05.00.00;1.7;647;239;4.8;383;53;1883;13;551;228;23.0;9.3;1.291
19/06/2004;06.00.00;2.9;912;298;12.1;383;163;1649;65;551;381;22.1;31.3;0.18
19/06/2004;07.00.00;0.7;647;127;2.7;383;177;1791;72;556;228;15.4;67.0;1.147
19/06/2004;08.00.00;2.1;647;226;5.8;383;202;1819;121;969;248;28.6;33.0;1.414
19/06/2004;09.00.00;1.9;647;46;8.0;383;61;1798;123;865;228;8.4;44.2;0.91
19/06/2004;10.00.00;2.5;810;363;7.3;383;2;2197;141;1028;228;22.9;42.1;0.372
19/06/2004;11.00.00;1.6;647;88;4.2;383;265;1820;203;1545;238;1.1;31.4;0.916
19/06/2004;12.00.00;2.0;647;169;7.1;383;265;1831;114;898;228;18.7;38.4;0.554
19/06/2004;13.00.00;3.3;1031;345;13.8;383;341;1715;153;1238;531;18.5;48.2;1.008
19/06/2004;14.00.00;1.5;647;195;6.6;383;370;1762;91;617;381;8.4;29.1;0.838
19/06/2004;15.00.00;0.1;647;104;1.5;383;306;1731;126;968;228;30.3;42.9;1.119
19/06/2004;16.00.00;4.6;1227;285;20.2;513;263;1776;96;732;285;9.2;37.0;0.18
19/06/2004;17.00.00;4.1;1281;283;11.6;383;380;1808;105;707;553;15.3;50.7;1.502
19/06/2004;18.00.00;0.3;647;157;0.1;383;463;1716;120;985;597;27.4;64.0;1.279
19/06/2004;19.00.00;3.1;872;168;10.3;383;142;1885;160;1329;228;19.8;72.4;0.535
19/06/2004;20.00.00;1.4;647;176;7.7;383;363;1870;110;908;566;14.9;50.5;1.06
19/06/2004;21.00.00;2.5;664;198;6.2;383;150;1873;110;776;263;13.2;31.8;1.338
19/06/2004;22.00.00;2.6;681;38;11.7;383;279;1735;128;1072;228;18.2;73.1;0.763
19/06/2004;23.00.00;1.8;647;200;3.0;383;409;1682;155;1233;453;14.9;55.6;0.956
20/06/2004;00.00.00;1.1;647;387;3.1;383;204;1860;45;551;279;18.9;39.4;0.215
20/06/2004;01.00.00;1.2;647;132;4.1;383;100;1824;124;1035;228;12.8;43.3;0.18
20/06/2004;02.00.00;0.9;647;162;1.0;383;175;1898;49;551;255;25.1;37.7;0.482
20/06/2004;03.00.00;1.0;647;105;1.9;383;100;2089;175;1384;334;12.9;61.3;0.773
20/06/2004;04.00.00;2.1;647;276;8.2;383;81;2010;129;1110;228;6.1;65.7;1.65
20/06/2004;05.00.00;1.1;647;332;6.6;383;430;1708;171;1283;336;40.5;54.6;0.981
20/06/2004;06.00.00;3.1;769;330;5.7;383;327;1776;33;551;228;26.0;67.6;0.18
20/06/2004;07.00.00;4.2;1162;99;13.9;383;135;1811;104;1058;236;12.6;47.9;1.059
20/06/2004;08.00.00;1.3;647;265;4.1;383;95;1843;154;1082;228;10.9;88.7;1.153
20/06/2004;09.00.00;2.5;747;354;8.2;383;105;1928;180;1347;228;23.5;46.8;0.672
20/06/2004;10.00.00;2.8;854;266;8.5;383;135;1857;129;1102;228;12.8;16.1;1.006
20/06/2004;11.00.00;2.8;858;263;6.4;383;422;1546;92;609;468;26.3;64.5;1.447
20/06/2004;12.00.00;2.3;665;173;10.3;383;229;1788;100;859;246;22.2;42.2;0.857
20/06/2004;13.00.00;3.2;902;238;12.5;383;572;1578;62;601;533;20.3;67.3;0.806
20/06/2004;14.00.00;2.8;844;335;8.8;383;239;1854;183;1573;335;19.5;54.0;0.711
20/06/2004;15.00.00;0.4;647;249;0.4;383;157;1807;144;1159;246;29.7;37.4;1.167
20/06/2004;16.00.00;3.4;829;99;9.6;383;387;1685;104;741;475;16.4;47.3;0.799
20/06/2004;17.00.00;3.4;1007;174;5.7;383;2;2031;139;1039;228;19.1;24.1;1.004
20/06/2004;18.00.00;1.1;647;332;4.2;383;274;1678;107;962;344;11.9;36.0;0.644
20/06/2004;19.00.00;2.2;647;248;8.6;383;60;1889;98;639;228;22.8;54.5;0.777
20/06/2004;20.00.00;3.1;935;229;10.2;383;2;1997;76;679;228;11.1;61.9;1.766
20/06/2004;21.00.00;1.9;654;165;5.8;383;227;1744;77;551;228;27.8;62.5;0.68
20/06/2004;22.00.00;3.7;1022;330;12.0;383;373;1674;131;1042;465;28.5;38.4;1.598
20/06/2004;23.00.00;5.5;1463;375;15.8;414;278;1976;163;1256;275;4.7;67.2;0.556
21/06/2004;00.00.00;1.0;647;338;2.4;383;260;1671;96;739;383;26.2;49.4;1.634
21/06/2004;01.00.00;0.2;647;355;0.4;383;2;2112;74;706;228;8.1;59.0;0.941
21/06/2004;02.00.00;2.6;671;183;9.6;383;222;1849;158;1226;454;14.5;67.3;1.144
21/06/2004;03.00.00;3.2;919;170;12.9;383;223;1723;116;1017;434;17.8;53.2;0.627
21/06/2004;04.00.00;1.8;647;203;5.4;383;341;1781;5;551;386;14.4;33.3;1.105
21/06/2004;05.00.00;4.2;1056;221;11.3;383;84;1936;79;654;228;15.2;69.1;1.146
21/06/2004;06.00.00;0.3;647;353;1.0;383;372;1798;135;1073;404;24.5;56.4;1.004
21/06/2004;07.00.00;3.1;871;328;14.0;383;168;1918;75;551;298;26.6;56.1;0.433
21/06/2004;08.00.00;1.3;647;269;2.3;383;200;1855;115;815;228;17.1;28.6;0.651
21/06/2004;09.00.00;4.6;1426;82;16.4;383;326;1714;53;551;423;18.0;69.3;0.494
21/06/2004;10.00.00;4.9;1391;57;18.5;439;64;2042;93;714;228;23.0;56.3;0.98
21/06/2004;11.00.00;1.1;647;240;2.7;383;372;1670;60;551;492;9.6;26.0;0.605
21/06/2004;12.00.00;1.4;647;301;3.0;383;38;1856;53;551;228;18.3;45.3;0.52
21/06/2004;13.00.00;3.4;1000;210;11.9;383;346;1571;76;551;391;16.2;47.7;0.529
21/06/2004;14.00.00;1.6;647;399;5.9;383;209;1733;154;1273;368;20.3;49.9;0.64
21/06/2004;15.00.00;2.1;647;115;8.1;383;222;1886;133;1044;307;8.7;45.5;2.01
21/06/2004;16.00.00;2.2;647;103;11.1;383;2;1969;211;1575;228;20.9;49.2;1.166
21/06/2004;17.00.00;0.1;647;154;0.7;383;155;1813;84;703;228;20.3;65.2;1.026
21/06/2004;18.00.00;2.1;647;151;4.4;383;213;1794;161;1363;243;33.8;47.8;1.104
21/06/2004;19.00.00;1.2;647;267;3.9;383;482;1680;202;1537;793;7.7;39.6;0.18
21/06/2004;20.00.00;1.5;647;177;5.2;383;240;1858;166;1410;285;36.5;51.5;1.334
21/06/2004;21.00.00;4.2;1205;70;15.9;457;146;1896;167;1292;275;33.4;67.7;1.293
21/06/2004;22.00.00;0.4;647;302;0.9;383;373;1653;118;921;331;28.3;61.6;1.165
21/06/2004;23.00.00;3.3;1019;50;9.7;383;168;1833;124;950;231;14.0;9.6;1.245
22/06/2004;00.00.00;1.8;647;116;2.9;383;403;1666;68;631;452;25.9;26.9;1.031
22/06/2004;01.00.00;1.8;647;63;6.7;383;285;1699;2;551;466;4.2;18.4;0.94
22/06/2004;02.00.00;3.3;725;237;17.1;392;108;1904;122;1044;228;1.7;56.3;1.021
22/06/2004;03.00.00;2.6;716;235;8.0;383;389;1612;66;551;433;13.4;67.5;0.18
22/06/2004;04.00.00;2.9;907;400;10.3;383;337;1758;92;769;451;10.2;48.1;1.767
22/06/2004;05.00.00;3.5;950;304;10.1;383;383;1731;73;551;375;2.3;51.1;0.319
22/06/2004;06.00.00;1.7;647;354;2.8;383;218;1914;128;1108;271;31.0;32.3;1.456
22/06/2004;07.00.00;1.3;647;245;5.0;383;337;1750;103;802;357;12.3;67.7;1.345
22/06/2004;08.00.00;0.6;647;125;2.1;383;539;1586;173;1486;659;21.7;35.9;1.079
22/06/2004;09.00.00;1.0;647;230;0.1;383;272;1715;78;622;319;40.5;67.6;0.18
